2026-07-04 23:45:36 | INFO | automated_data_quality_monitoring.validation | Logging validation message.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 521 for dataset=customers check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 522 for dataset=customers check_type=not_null_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 523 for dataset=customers check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 524 for dataset=customers check_type=unique_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 525 for dataset=customers check_type=unique_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 526 for dataset=customers check_type=format_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 527 for dataset=customers check_type=format_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 528 for dataset=customers check_type=range_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 529 for dataset=customers check_type=freshness_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 530 for dataset=customers check_type=custom_email_domain_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 531 for dataset=customers check_type=z_score_anomaly_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 532 for dataset=customers check_type=data_drift_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 533 for dataset=orders check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 534 for dataset=orders check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 535 for dataset=orders check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 536 for dataset=orders check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 537 for dataset=orders check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 538 for dataset=orders check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 539 for dataset=orders check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 540 for dataset=orders check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 541 for dataset=orders check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 542 for dataset=orders check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 543 for dataset=orders check_type=unique_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 544 for dataset=orders check_type=range_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 545 for dataset=orders check_type=range_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 546 for dataset=orders check_type=categorical_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 547 for dataset=orders check_type=freshness_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 548 for dataset=orders check_type=referential_integrity_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 549 for dataset=orders check_type=z_score_anomaly_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 550 for dataset=orders check_type=z_score_anomaly_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 551 for dataset=orders check_type=z_score_anomaly_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 552 for dataset=orders check_type=data_drift_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 553 for dataset=orders check_type=data_drift_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 554 for dataset=orders check_type=data_drift_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 555 for dataset=products check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 556 for dataset=products check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 557 for dataset=products check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 558 for dataset=products check_type=required_column_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 559 for dataset=products check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 560 for dataset=products check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 561 for dataset=products check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 562 for dataset=products check_type=not_null_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 563 for dataset=products check_type=unique_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 564 for dataset=products check_type=format_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 565 for dataset=products check_type=range_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 566 for dataset=products check_type=range_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 567 for dataset=products check_type=range_check status=FAIL.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 568 for dataset=products check_type=freshness_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 569 for dataset=products check_type=z_score_anomaly_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 570 for dataset=products check_type=z_score_anomaly_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 571 for dataset=products check_type=z_score_anomaly_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 572 for dataset=products check_type=data_drift_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 573 for dataset=products check_type=data_drift_check status=PASS.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.reports.generate_report | Saved result 574 for dataset=products check_type=data_drift_check status=PASS.
2026-02-05 00:56:21 | INFO | automated_data_quality_monitoring.reports.generate_report | Data quality run saved successfully. Run ID: 8
2026-02-05 00:56:21 | INFO | automated_data_quality_monitoring.reports.data_profiler | Profiled 6 column(s) for dataset customers.
2026-02-05 00:56:21 | INFO | automated_data_quality_monitoring.reports.data_profiler | Profiled 5 column(s) for dataset orders.
2026-02-05 00:56:21 | INFO | automated_data_quality_monitoring.reports.data_profiler | Profiled 5 column(s) for dataset products.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 00:56:21 | INFO | automated_data_quality_monitoring.reports.data_profiler | Saved 16 data profile result(s) for run 8.
2026-02-05 00:56:21 | INFO | automated_data_quality_monitoring.__main__ | Saved 16 data profile result(s) for run 8.
2026-02-05 00:56:21 | INFO | automated_data_quality_monitoring.alerts.alert_manager | Evaluating alerts for run 8.
2026-02-05 00:56:21 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 00:56:21 | WARNING | automated_data_quality_monitoring.alerts.alert_manager | Created CRITICAL alert for run 8: Run 8 has 2 critical data quality issue(s).
2026-02-05 00:56:21 | WARNING | automated_data_quality_monitoring.alerts.alert_manager | Created HIGH alert for run 8: Run 8 has 9 failed data quality check(s).
2026-02-05 00:56:21 | INFO | automated_data_quality_monitoring.alerts.alert_manager | 2 alert(s) created for run 8.
2026-02-05 00:56:24 | INFO | automated_data_quality_monitoring.__main__ | Data quality monitoring run completed. Run ID: 8
2026-02-05 01:27:10 | INFO | automated_data_quality_monitoring.__main__ | Starting automated data quality monitoring run.
2026-02-05 01:27:10 | INFO | automated_data_quality_monitoring.__main__ | Loaded data quality rules from config/rules.yaml.
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Loaded 8 public table name(s) from PostgreSQL.
2026-02-05 01:27:10 | INFO | automated_data_quality_monitoring.__main__ | Found 8 table(s) in PostgreSQL.
2026-02-05 01:27:10 | INFO | automated_data_quality_monitoring.__main__ | Running checks for table: customers
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Loaded table customers with 3 row(s).
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 01:27:10 | INFO | automated_data_quality_monitoring.__main__ | Completed 15 rule check(s) and 2 statistical check(s) for table: customers
2026-02-05 01:27:10 | INFO | automated_data_quality_monitoring.__main__ | Running checks for table: orders
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Loaded table orders with 5 row(s).
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Loaded table customers with 3 row(s).
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 01:27:10 | INFO | automated_data_quality_monitoring.__main__ | Completed 16 rule check(s) and 6 statistical check(s) for table: orders
2026-02-05 01:27:10 | INFO | automated_data_quality_monitoring.__main__ | Running checks for table: products
2026-02-05 01:27:10 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Loaded table products with 5 row(s).
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.data_sources.postgres_connector | Creating PostgreSQL engine for host=localhost database=data_quality_db driver=postgresql+psycopg2.
2026-02-05 01:27:11 | INFO | automated_data_quality_monitoring.__main__ | Completed 14 rule check(s) and 6 statistical check(s) for table: products
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'required_column_check', 'column': 'customer_id', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'required_column_check', 'column': 'name', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'required_column_check', 'column': 'email', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'required_column_check', 'column': 'created_at', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'not_null_check', 'column': 'customer_id', 'rule': 'not_null', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'not_null_check', 'column': 'name', 'rule': 'not_null', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'not_null_check', 'column': 'email', 'rule': 'not_null', 'total_rows': 3, 'failed_rows': 1, 'failure_rate': 0.3333, 'status': 'FAIL', 'severity': 'CRITICAL', 'details': [{'dataset_name': 'customers', 'check_type': 'not_null_check', 'column_name': 'email', 'row_identifier': 'customer_id=2', 'bad_value': 'NULL', 'reason': 'email must not be null.', 'sample_row': "{'customer_id': '2', 'name': 'Sara', 'email': 'NULL', 'phone': '55555', 'country': 'Germany', 'created_at': '2026-07-04 19:46:20.331446'}"}]}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'not_null_check', 'column': 'created_at', 'rule': 'not_null', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'unique_check', 'column': 'customer_id', 'rule': 'unique', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'unique_check', 'column': 'email', 'rule': 'unique', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'format_check', 'column': 'email', 'rule': 'email', 'total_rows': 3, 'failed_rows': 1, 'failure_rate': 0.3333, 'status': 'FAIL', 'severity': 'MEDIUM', 'details': [{'dataset_name': 'customers', 'check_type': 'format_check', 'column_name': 'email', 'row_identifier': 'customer_id=3', 'bad_value': 'wrong-email', 'reason': 'email must match format: email.', 'sample_row': "{'customer_id': '3', 'name': 'John', 'email': 'wrong-email', 'phone': '99999', 'country': 'USA', 'created_at': '2026-07-04 19:46:20.331446'}"}]}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'format_check', 'column': 'name', 'rule': 'alpha_with_spaces', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'range_check', 'column': 'name', 'rule': "{'min_length': 2, 'max_length': 100}", 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'freshness_check', 'column': 'created_at', 'rule': 'max_delay_days:7', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'custom_email_domain_check', 'column': 'email', 'rule': "allowed_domains:['gmail.com', 'yahoo.com', 'outlook.com', 'company.com']", 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'z_score_anomaly_check', 'column': 'customer_id', 'rule': 'abs_z_score_gt:3.0', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'customers', 'check_type': 'data_drift_check', 'column': 'customer_id', 'rule': 'mean_change_percent_gt:20.0', 'total_rows': 3, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'required_column_check', 'column': 'order_id', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'required_column_check', 'column': 'customer_id', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'required_column_check', 'column': 'order_date', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'required_column_check', 'column': 'amount', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'required_column_check', 'column': 'status', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'not_null_check', 'column': 'order_id', 'rule': 'not_null', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'not_null_check', 'column': 'customer_id', 'rule': 'not_null', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'not_null_check', 'column': 'order_date', 'rule': 'not_null', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'not_null_check', 'column': 'amount', 'rule': 'not_null', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'not_null_check', 'column': 'status', 'rule': 'not_null', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'unique_check', 'column': 'order_id', 'rule': 'unique', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'range_check', 'column': 'amount', 'rule': "{'min': 0, 'max': 1000000}", 'total_rows': 5, 'failed_rows': 1, 'failure_rate': 0.2, 'status': 'FAIL', 'severity': 'MEDIUM', 'details': [{'dataset_name': 'orders', 'check_type': 'range_check', 'column_name': 'amount', 'row_identifier': 'order_id=5', 'bad_value': '-20.0', 'reason': 'amount failed range rule: value must be numeric, minimum value must be 0, maximum value must be 1000000.', 'sample_row': "{'order_id': '5', 'customer_id': '1', 'order_date': '2026-07-04 21:53:07.299981', 'amount': '-20.0', 'status': 'unknown_status'}"}]}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'range_check', 'column': 'order_date', 'rule': "{'max_date': 'today'}", 'total_rows': 5, 'failed_rows': 1, 'failure_rate': 0.2, 'status': 'FAIL', 'severity': 'MEDIUM', 'details': [{'dataset_name': 'orders', 'check_type': 'range_check', 'column_name': 'order_date', 'row_identifier': 'order_id=4', 'bad_value': '2026-02-05 21:53:07.299981', 'reason': 'order_date failed range rule: date must be valid and cannot be in the future.', 'sample_row': "{'order_id': '4', 'customer_id': '3', 'order_date': '2026-02-05 21:53:07.299981', 'amount': '75.0', 'status': 'pending'}"}]}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'categorical_check', 'column': 'status', 'rule': "allowed_values:['pending', 'processing', 'shipped', 'delivered', 'cancelled', 'refunded']", 'total_rows': 5, 'failed_rows': 1, 'failure_rate': 0.2, 'status': 'FAIL', 'severity': 'MEDIUM', 'details': [{'dataset_name': 'orders', 'check_type': 'categorical_check', 'column_name': 'status', 'row_identifier': 'order_id=5', 'bad_value': 'unknown_status', 'reason': "status must be one of: ['pending', 'processing', 'shipped', 'delivered', 'cancelled', 'refunded'].", 'sample_row': "{'order_id': '5', 'customer_id': '1', 'order_date': '2026-07-04 21:53:07.299981', 'amount': '-20.0', 'status': 'unknown_status'}"}]}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'freshness_check', 'column': 'order_date', 'rule': 'max_delay_days:1', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'referential_integrity_check', 'column': 'customer_id', 'rule': 'customer_id_must_exist_in_customers.customer_id', 'total_rows': 5, 'failed_rows': 1, 'failure_rate': 0.2, 'status': 'FAIL', 'severity': 'CRITICAL', 'details': [{'dataset_name': 'orders', 'check_type': 'referential_integrity_check', 'column_name': 'customer_id', 'row_identifier': 'order_id=3', 'bad_value': '999', 'reason': 'customer_id must exist in customers.customer_id.', 'sample_row': "{'order_id': '3', 'customer_id': '999', 'order_date': '2026-07-04 21:53:07.299981', 'amount': '100.0', 'status': 'shipped'}"}]}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'z_score_anomaly_check', 'column': 'order_id', 'rule': 'abs_z_score_gt:3.0', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'z_score_anomaly_check', 'column': 'customer_id', 'rule': 'abs_z_score_gt:3.0', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'z_score_anomaly_check', 'column': 'amount', 'rule': 'abs_z_score_gt:3.0', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'data_drift_check', 'column': 'order_id', 'rule': 'mean_change_percent_gt:20.0', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'data_drift_check', 'column': 'customer_id', 'rule': 'mean_change_percent_gt:20.0', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'orders', 'check_type': 'data_drift_check', 'column': 'amount', 'rule': 'mean_change_percent_gt:20.0', 'total_rows': 5, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'products', 'check_type': 'required_column_check', 'column': 'product_id', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
2026-02-05 01:27:11 | DEBUG | automated_data_quality_monitoring.__main__ | Data quality check result: {'dataset_name': 'products', 'check_type': 'required_column_check', 'column': 'product_name', 'rule': 'column_must_exist', 'total_rows': 1, 'failed_rows': 0, 'failure_rate': 0.0, 'status': 'PASS', 'severity': 'NONE', 'details': []}
